158,39250,2756,59176,36365,29777,33571,10084
159,39500,3883,60616,33797,27526,33727,11645
160,39750,5187,61885,31223,25320,33845,13336
161,40000,6661,62975,28658,23172,33923,15147
162,40250,8296,63878,26119,21096,33962,17068
163,40500,10082,64589,23621,19105,33961,19085
164,40750,12008,65104,21179,17210,33919,21187
165,41000,14062,65420,18808,15424,33839,23361
166,41250,16231,65535,16524,13758,33719,25593
167,41500,18502,65447,14340,12221,33560,27870
168,41750,20862,65158,12269,10824,33364,30177
169,42000,23294,64669,10325,9574,33132,32501
170,42250,25785,63984,8519,8481,32865,34826
171,42500,28319,63106,6863,7549,32565,37139
172,42750,30880,62041,5366,6786,32233,39426
173,43000,33453,60796,4038,6196,31872,41671
174,43250,36022,59377,2888,5782,31484,43862
175,43500,38571,57795,1921,5547,31072,45985
176,43750,41084,56058,1145,5492,30637,48026
177,44000,43546,54178,564,5618,30183,49974
178,44250,45941,52166,181,5924,29712,51816
179,44500,48255,50034,0,6409,29228,53541
180,44750,50473,47796,20,7068,28732,55138
181,45000,52583,45465,242,7898,28229,56597
182,45250,54570,43056,664,8895,27722,57910
183,45500,56423,40583,1285,10051,27213,59068
184,45750,58129,38062,2100,11359,26706,60064
185,46000,59680,35509,3103,12813,26203,60892
186,46250,61065,32939,4290,14401,25708,61547
187,46500,62275,30367,5652,16116,25225,62025
188,46750,63303,27811,7182,17946,24755,62323
189,47000,64143,25284,8869,19879,24302,62439
190,47250,64789,22805,10703,21905,23869,62373
191,47500,65239,20386,12674,24010,23458,62124
192,47750,65487,18044,14768,26182,23071,61695
193,48000,65535,15792,16973,28407,22712,61087
194,48250,65380,13646,19276,30672,22383,60306
195,48500,65024,11617,21662,32961,22085,59355
196,48750,64469,9718,24116,35263,21820,58240
197,49000,63719,7962,26624,37561,21590,56969
198,49250,62778,6358,29170,39843,21396,55549
199,49500,61651,4918,31737,42093,21240,53989
200,49750,60347,3649,34311,44299,21122,52298
201,50000,58873,2559,36876,46446,21044,50487
202,50250,57238,1656,39415,48522,21005,48567
203,50500,55452,945,41913,50513,21006,46551
204,50750,53526,430,44355,52407,21047,44449
205,51000,51472,114,46726,54192,21128,42276
206,51250,49303,0,49010,55859,21248,40044
207,51500,47032,87,51194,57395,21406,37768
208,51750,44672,376,53265,58793,21602,35462
209,52000,42240,865,55209,60042,21834,33139
210,52250,39749,1550,57015,61136,22101,30814
211,52500,37215,2428,58671,62068,22401,28501
212,52750,34654,3493,60168,62831,22733,26215
213,53000,32081,4738,61496,63422,23093,23970
214,53250,29512,6157,62646,63837,23481,21779
215,53500,26963,7739,63613,64073,23893,19656
216,53750,24450,9476,64389,64128,24328,17615
217,54000,21989,11356,64970,64003,24782,15666
218,54250,19593,13368,65353,63697,25253,13824
219,54500,17279,15500,65535,63214,25737,12099
220,54750,15061,17738,65514,62555,26232,10501
221,55000,12952,20069,65292,61725,26735,9041
222,55250,10964,22478,64870,60729,27243,7728
223,55500,9112,24951,64249,59574,27752,6569
224,55750,7405,27472,63434,58266,28259,5572
225,56000,5854,30025,62431,56813,28762,4743
226,56250,4469,32595,61244,55224,29257,4087
227,56500,3259,35167,59882,53510,29741,3609
228,56750,2231,37724,58352,51680,30210,3310
229,57000,1391,40250,56665,49746,30664,3194
230,57250,745,42730,54831,47720,31097,3260
231,57500,296,45148,52860,45614,31508,3508
232,57750,47,47490,50766,43442,31895,3937
233,58000,0,49742,48561,41217,32254,4544
234,58250,154,51888,46258,38952,32584,5326
235,58500,510,53917,43872,36661,32882,6277
236,58750,1065,55816,41418,34359,33147,7392
237,59000,1815,57572,38910,32060,33377,8663
238,59250,2756,59176,36365,29777,33571,10084
239,59500,3883,60616,33797,27526,33727,11645
240,59750,5187,61885,31223,25320,33845,13336
241,60000,6661,62975,28658,23172,33923,15147
242,60250,8296,63878,26119,21096,33962,17068
243,60500,10082,64589,23621,19105,33961,19085
244,60750,12008,65104,21179,17210,33919,21187
245,61000,14062,65420,18808,15424,33839,23361
246,61250,16231,65535,16524,13758,33719,25593
247,61500,18502,65447,14340,12221,33560,27870
248,61750,20862,65158,12269,10824,33364,30177
249,62000,23294,64669,10325,9574,33132,32501
250,62250,25785,63984,8519,8481,32865,34826
251,62500,28319,63106,6863,7549,32565,37139
252,62750,30880,62041,5366,6786,32233,39426
253,63000,33453,60796,4038,6196,31872,41671
254,63250,36022,59377,2888,5782,31484,43862
255,63500,38571,57795,1921,5547,31072,45985
256,63750,41084,56058,1145,5492,30637,48026
257,64000,43546,54178,564,5618,30183,49974
258,64250,45941,52166,181,5924,29712,51816
259,64500,48255,50034,0,6409,29228,53541
260,64750,50473,47796,20,7068,28732,55138
261,65000,52583,45465,242,7898,28229,56597
262,65250,54570,43056,664,8895,27722,57910
263,65500,56423,40583,1285,10051,27213,59068
264,65750,58129,38062,2100,11359,26706,60064
265,66000,59680,35509,3103,12813,26203,60892
266,66250,61065,32939,4290,14401,25708,61547
267,66500,62275,30367,5652,16116,25225,62025
268,66750,63303,27811,7182,17946,24755,62323
269,67000,64143,25284,8869,19879,24302,62439
270,67250,64789,22805,10703,21905,23869,62373
271,67500,65239,20386,12674,24010,23458,62124
272,67750,65487,18044,14768,26182,23071,61695
273,68000,65535,15792,16973,28407,22712,61087
274,68250,65380,13646,19276,30672,22383,60306
275,68500,65024,11617,21662,32961,22085,59355
276,68750,64469,9718,24116,35263,21820,58240
277,69000,63719,7962,26624,37561,21590,56969
278,69250,62778,6358,29170,39843,21396,55549
279,69500,61651,4918,31737,42093,21240,53989
280,69750,60347,3649,34311,44299,21122,52298
281,70000,58873,2559,36876,46446,21044,50487
282,70250,57238,1656,39415,48522,21005,48567
283,70500,55452,945,41913,50513,21006,46551
284,70750,53526,430,44355,52407,21047,44449
285,71000,51472,114,46726,54192,21128,42276
286,71250,49303,0,49010,55859,21248,40044
287,71500,47032,87,51194,57395,21406,37768
288,71750,44672,376,53265,58793,21602,35462
289,72000,42240,865,55209,60042,21834,33139
290,72250,39749,1550,57015,61136,22101,30814
291,72500,37215,2428,58671,62068,22401,28501
292,72750,34654,3493,60168,62832,22733,26215
293,73000,32081,4738,61496,63422,23093,23970
294,73250,29512,6157,62646,63837,23481,21779
295,73500,26963,7739,63613,64073,23893,19656
296,73750,24450,9476,64389,64128,24328,17615
297,74000,21989,11356,64970,64003,24782,15666
298,74250,19593,13368,65353,63697,25253,13824
299,74500,17279,15500,65535,63214,25737,12099
300,74750,15061,17738,65514,62555,26232,10501
301,75000,12952,20069,65292,61725,26735,9041
302,75250,10964,22478,64870,60729,27243,7728
303,75500,9112,24951,64249,59574,27752,6569
304,75750,7405,27472,63434,58266,28259,5572
305,76000,5854,30025,62431,56813,28762,4743
306,76250,4469,32595,61244,55224,29257,4088
307,76500,3259,35167,59882,53510,29741,3609
308,76750,2231,37724,58352,51680,30210,3310
309,77000,1391,40250,56665,49746,30664,3194
310,77250,745,42730,54831,47720,31097,3260
311,77500,296,45148,52860,45614,31508,3508
312,77750,47,47490,50766,43442,31895,3937
313,78000,0,49742,48561,41217,32254,4544
314,78250,154,51888,46258,38952,32584,5326
315,78500,510,53917,43872,36661,32882,6277
316,78750,1065,55816,41418,34359,33147,7392
317,79000,1815,57572,38910,32060,33377,8663
318,79250,2756,59176,36365,29777,33571,10084
319,79500,3883,60616,33797,27526,33727,11645
320,79750,5187,61885,31223,25320,33845,13336
321,80000,6661,62975,28658,23172,33923,15147
322,80250,8296,63878,26119,21096,33962,17068
323,80500,10082,64589,23621,19105,33961,19085
324,80750,12008,65104,21179,17210,33919,21187
325,81000,14062,65420,18808,15424,33839,23361
326,81250,16231,65535,16524,13758,33719,25593
327,81500,18502,65447,14340,12221,33560,27870
328,81750,20862,65158,12269,10824,33364,30177
329,82000,23294,64669,10325,9574,33132,32501
330,82250,25785,63984,8519,8481,32865,34826
331,82500,28319,63106,6863,7549,32565,37139
332,82750,30880,62041,5366,6786,32233,39426
333,83000,33453,60796,4038,6196,31872,41671
334,83250,36022,59377,2888,5782,31484,43862
335,83500,38571,57795,1921,5547,31072,45985
336,83750,41084,56058,1145,5492,30637,48026
337,84000,43546,54178,564,5618,30183,49974
338,84250,45941,52166,181,5924,29712,51816
339,84500,48255,50034,0,6409,29228,53541
340,84750,50473,47796,20,7068,28732,55138
341,85000,52583,45465,242,7898,28229,56597
342,85250,54570,43056,664,8895,27722,57910
343,85500,56423,40583,1285,10051,27213,59068
344,85750,58129,38062,2100,11359,26706,60064
345,86000,59680,35509,3103,12813,26203,60892
346,86250,61065,32939,4290,14401,25708,61547
347,86500,62275,30367,5652,16116,25225,62025
348,86750,63303,27811,7182,17946,24755,62323
349,87000,64143,25284,8869,19879,24302,62439
350,87250,64789,22805,10703,21905,23869,62373
351,87500,65239,20386,12674,24010,23458,62124
352,87750,65487,18044,14768,26182,23071,61695
353,88000,65535,15792,16973,28407,22712,61087
354,88250,65380,13646,19276,30672,22383,60306
355,88500,65024,11617,21662,32961,22085,59355
356,88750,64469,9718,24116,35263,21820,58240
357,89000,63719,7962,26624,37561,21590,56969
358,89250,62778,6358,29170,39843,21396,55549
359,89500,61651,4918,31737,42093,21240,53989
360,89750,60347,3649,34311,44299,21122,52298
361,90000,58873,2559,36876,46446,21044,50487
362,90250,57238,1656,39415,48522,21005,48567
363,90500,55452,945,41913,50513,21006,46551
364,90750,53526,430,44355,52407,21047,44449
365,91000,51472,114,46726,54192,21128,42276
366,91250,49303,0,49010,55859,21248,40044
367,91500,47032,87,51194,57395,21406,37768
368,91750,44672,376,53265,58793,21602,35462
369,92000,42240,865,55209,60042,21834,33139
370,92250,39749,1550,57015,61136,22101,30814
371,92500,37215,2428,58671,62068,22401,28501
372,92750,34654,3493,60168,62832,22733,26215
373,93000,32081,4738,61496,63422,23093,23970
374,93250,29512,6157,62646,63837,23481,21779
375,93500,26963,7739,63613,64073,23893,19656
376,93750,24450,9476,64389,64128,24328,17615
377,94000,21989,11356,64970,64003,24782,15666
378,94250,19593,13368,65353,63697,25253,13824
379,94500,17279,15500,65535,63214,25737,12099
380,94750,15061,17738,65514,62555,26232,10501
381,95000,12952,20069,65292,61725,26735,9041
382,95250,10964,22478,64870,60729,27243,7728
383,95500,9112,24951,64249,59574,27752,6569
384,95750,7405,27472,63434,58266,28259,5572
385,96000,5854,30025,62431,56813,28762,4743
386,96250,4469,32595,61244,55224,29257,4088
387,96500,3259,35167,59882,53510,29741,3609
388,96750,2231,37724,58352,51680,30210,3310
389,97000,1391,40250,56665,49746,30664,3194
390,97250,745,42730,54831,47720,31097,3260
391,97500,296,45148,52860,45614,31508,3508
392,97750,47,47490,50766,43442,31895,3937
393,98000,0,49742,48561,41217,32254,4544
394,98250,154,51888,46258,38952,32584,5326
395,98500,510,53917,43872,36661,32882,6277
396,98750,1065,55816,41418,34359,33147,7392
397,99000,1815,57572,38910,32060,33377,8663
398,99250,2756,59176,36365,29777,33571,10084
399,99500,3883,60616,33797,27526,33727,11645
400,99750,5187,61885,31223,25320,33845,13336
401,100000,6661,62975,28658,23172,33923,15147
402,100250,8296,63878,26119,21096,33962,17068
403,100500,10082,64589,23621,19105,33961,19085
404,100750,12008,65104,21179,17210,33919,21187
405,101000,14062,65420,18808,15424,33839,23361
406,101250,16231,65535,16524,13758,33719,25593
407,101500,18502,65447,14340,12221,33560,27870
408,101750,20862,65158,12269,10824,33364,30177
409,102000,23294,64669,10325,9574,33132,32501
410,102250,25785,63984,8519,8481,32865,34826
411,102500,28319,63106,6863,7549,32565,37139
412,102750,30880,62041,5366,6786,32233,39426
413,103000,33453,60796,4038,6196,31872,41671
414,103250,36022,59377,2888,5782,31484,43862
415,103500,38571,57795,1921,5547,31072,45985
416,103750,41084,56058,1145,5492,30637,48026
417,104000,43546,54178,564,5618,30183,49974
418,104250,45941,52166,181,5924,29712,51816
419,104500,48255,50034,0,6409,29228,53541
420,104750,50473,47796,20,7068,28732,55138
421,105000,52583,45465,242,7898,28229,56597
422,105250,54570,43056,664,8895,27722,57910
423,105500,56423,40583,1285,10051,27213,59068
424,105750,58129,38062,2100,11359,26706,60064
425,106000,59680,35509,3103,12813,26203,60892
426,106250,61065,32939,4290,14401,25708,61547
427,106500,62275,30367,5652,16116,25225,62025
428,106750,63303,27811,7182,17946,24755,62323
429,107000,64143,25284,8869,19879,24302,62439
430,107250,64789,22805,10703,21905,23869,62373
431,107500,65239,20386,12674,24010,23458,62124
432,107750,65487,18044,14768,26182,23071,61695
433,108000,65535,15792,16973,28407,22712,61087
434,108250,65380,13646,19276,30672,22383,60306
435,108500,65024,11617,21662,32961,22085,59355
436,108750,64469,9718,24116,35263,21820,58240
437,109000,63719,7962,26624,37561,21590,56969
438,109250,62778,6358,29170,39843,21396,55549
439,109500,61651,4918,31737,42093,21240,53989
440,109750,60347,3649,34311,44299,21122,52298
441,110000,58873,2559,36876,46446,21044,50487
442,110250,57238,1656,39415,48522,21005,48567
443,110500,55452,945,41913,50513,21006,46551
444,110750,53526,430,44355,52407,21047,44449
445,111000,51472,114,46726,54192,21128,42276
446,111250,49303,0,49010,55859,21248,40044
447,111500,47032,87,51194,57395,21406,37768
448,111750,44672,376,53265,58793,21602,35462
449,112000,42240,865,55209,60042,21834,33139
450,112250,39749,1550,57015,61136,22101,30814
451,112500,37215,2428,58671,62068,22401,28501
452,112750,34654,3493,60168,62832,22733,26215
453,113000,32081,4738,61496,63422,23093,23970
454,113250,29512,6157,62646,63837,23481,21779
455,113500,26963,7739,63613,64073,23893,19656
456,113750,24450,9476,64389,64128,24328,17615
457,114000,21989,11356,64970,64003,24782,15666
458,114250,19593,13368,65353,63697,25253,13824
459,114500,17279,15500,65535,63214,25737,12099
460,114750,15061,17738,65514,62555,26232,10501
461,115000,12952,20069,65292,61725,26735,9041
462,115250,10964,22478,64870,60729,27243,7728
463,115500,9112,24951,64249,59574,27752,6569
464,115750,7405,27472,63434,58266,28259,5572
465,116000,5854,30025,62431,56813,28762,4743
466,116250,4469,32595,61244,55224,29257,4088
467,116500,3259,35167,59882,53510,29741,3609
468,116750,2231,37724,58352,51680,30210,3310
469,117000,1391,40250,56665,49746,30664,3194
470,117250,745,42730,54831,47720,31097,3260
471,117500,296,45148,52860,45614,31508,3508
472,117750,47,47490,50766,43442,31895,3937
473,118000,0,49742,48561,41217,32254,4544
474,118250,154,51888,46258,38952,32584,5326
475,118500,510,53917,43872,36661,32882,6277
476,118750,1065,55816,41418,34359,33147,7392
477,119000,1815,57572,38910,32060,33377,8663
478,119250,2756,59176,36365,29777,33571,10084
479,119500,3883,60616,33797,27526,33727,11645
480,119750,5187,61885,31223,25320,33845,13336
481,120000,6661,62975,28658,23172,33923,15147
482,120250,8296,63878,26119,21096,33962,17068
483,120500,10082,64589,23621,19105,33961,19085
484,120750,12008,65104,21179,17210,33919,21187
485,121000,14062,65420,18808,15424,33839,23361
486,121250,16231,65535,16524,13758,33719,25593
487,121500,18502,65447,14340,12221,33560,27870
488,121750,20862,65158,12269,10824,33364,30177
489,122000,23294,64669,10325,9574,33132,32501
490,122250,25785,63984,8519,8481,32865,34826
491,122500,28319,63106,6863,7549,32565,37139
492,122750,30880,62041,5366,6786,32233,39426
493,123000,33453,60796,4038,6196,31872,41671
494,123250,36022,59377,2888,5782,31484,43862
495,123500,38571,57795,1921,5547,31072,45985
496,123750,41084,56058,1145,5492,30637,48026
497,124000,43546,54178,564,5618,30183,49974
498,124250,45941,52166,181,5924,29712,51816
499,124500,48255,50034,0,6409,29228,53541
500,124750,50473,47796,20,7068,28732,55138
501,125000,52583,45465,242,7898,28229,56597
502,125250,54570,43056,664,8895,27722,57910
503,125500,56423,40583,1285,10051,27213,59068
504,125750,58129,38062,2100,11359,26706,60064
505,126000,59680,35509,3103,12813,26203,60892
506,126250,61065,32939,4290,14401,25708,61547
507,126500,62275,30367,5652,16116,25225,62025
508,126750,63303,27811,7182,17946,24755,62323
509,127000,64143,25284,8869,19879,24302,62439
510,127250,64789,22805,10703,21905,23869,62373
511,127500,65239,20386,12674,24010,23458,62124
512,127750,65487,18044,14768,26182,23071,61695
513,128000,65535,15792,16973,28407,22712,61087
514,128250,65380,13646,19276,30672,22383,60306
515,128500,65024,11617,21662,32961,22085,59355
516,128750,64469,9718,24116,35263,21820,58240
517,129000,63719,7962,26624,37561,21590,56969
518,129250,62778,6358,29170,39843,21396,55549
519,129500,61651,4918,31737,42093,21240,53989
520,129750,60347,3649,34311,44299,21122,52298
521,130000,58873,2559,36876,46446,21044,50487
522,130250,57238,1656,39415,48522,21005,48567
523,130500,55452,945,41913,50513,21006,46551
524,130750,53526,430,44355,52407,21047,44449
525,131000,51472,114,46726,54192,21128,42276
526,131250,49303,0,49010,55859,21248,40044
527,131500,47032,87,51194,57395,21406,37768
528,131750,44672,376,53265,58793,21602,35462
529,132000,42240,865,55209,60042,21834,33139
530,132250,39749,1550,57015,61136,22101,30814
531,132500,37215,2428,58671,62068,22401,28501
532,132750,34654,3493,60168,62832,22733,26215
533,133000,32081,4738,61496,63423,23093,23970
534,133250,29512,6157,62646,63837,23481,21779
535,133500,26963,7739,63613,64073,23893,19656
536,133750,24450,9476,64389,64128,24328,17615
537,134000,21989,11356,64970,64003,24782,15666
538,134250,19593,13368,65353,63697,25253,13824
539,134500,17279,15500,65535,63214,25737,12099
540,134750,15061,17738,65514,62555,26232,10501
541,135000,12952,20069,65292,61725,26735,9041
542,135250,10964,22478,64870,60729,27243,7728
543,135500,9112,24951,64249,59574,27752,6569
544,135750,7405,27472,63434,58266,28259,5572
545,136000,5854,30025,62431,56813,28762,4743
546,136250,4469,32595,61244,55224,29257,4088
547,136500,3259,35167,59882,53510,29741,3609
548,136750,2231,37724,58352,51680,30210,3310
549,137000,1391,40250,56665,49746,30664,3194
550,137250,745,42730,54831,47720,31097,3260
551,137500,296,45148,52860,45614,31508,3508
552,137750,47,47490,50766,43442,31895,3937
553,138000,0,49742,48561,41217,32254,4544
554,138250,154,51888,46258,38952,32584,5326
555,138500,510,53917,43872,36661,32882,6277
556,138750,1065,55816,41418,34359,33147,7392
557,139000,1815,57572,38910,32060,33377,8663
558,139250,2756,59176,36365,29778,33571,10084
559,139500,3883,60616,33797,27526,33727,11645
560,139750,5187,61885,31223,25320,33845,13336
561,140000,6661,62975,28658,23172,33923,15147
562,140250,8296,63878,26119,21096,33962,17068
563,140500,10082,64589,23621,19105,33961,19085
564,140750,12008,65104,21179,17210,33919,21187
565,141000,14062,65420,18808,15424,33839,23361
566,141250,16231,65535,16524,13758,33719,25593
567,141500,18502,65447,14340,12221,33560,27870
568,141750,20862,65158,12269,10824,33364,30177
569,142000,23294,64669,10325,9574,33132,32501
570,142250,25785,63984,8519,8481,32865,34826
571,142500,28319,63106,6863,7549,32565,37139
572,142750,30880,62041,5366,6786,32233,39426
573,143000,33453,60796,4038,6196,31872,41671
574,143250,36022,59377,2888,5782,31484,43862
575,143500,38571,57795,1921,5547,31072,45985
576,143750,41084,56058,1145,5492,30637,48026
577,144000,43546,54178,564,5618,30183,49974
578,144250,45941,52166,181,5924,29712,51816
579,144500,48255,50034,0,6409,29228,53541
580,144750,50473,47796,20,7068,28732,55138
581,145000,52583,45465,242,7898,28229,56597
582,145250,54570,43056,664,8895,27722,57910
583,145500,56423,40583,1285,10051,27213,59068
584,145750,58129,38062,2100,11359,26706,60064
585,146000,59680,35509,3103,12813,26203,60892
586,146250,61065,32939,4290,14401,25708,61547
587,146500,62275,30367,5652,16116,25225,62025
588,146750,63303,27811,7182,17946,24755,62323
589,147000,64143,25284,8869,19879,24302,62439
590,147250,64789,22805,10703,21905,23869,62373
591,147500,65239,20386,12674,24010,23458,62124
592,147750,65487,18044,14768,26182,23071,61695
593,148000,65535,15792,16973,28407,22712,61087
594,148250,65380,13646,19276,30672,22383,60306
595,148500,65024,11617,21662,32961,22085,59355
596,148750,64469,9718,24116,35263,21820,58240
597,149000,63719,7962,26624,37561,21590,56969
598,149250,62778,6358,29170,39843,21396,55549
599,149500,61651,4918,31737,42093,21240,53989
600,149750,60347,3649,34311,44299,21122,52298
601,150000,58873,2559,36876,46446,21044,50487
602,150250,57238,1656,39415,48522,21005,48567
603,150500,55452,945,41913,50513,21006,46551
604,150750,53526,430,44355,52407,21047,44449
605,151000,51472,114,46726,54192,21128,42276
606,151250,49303,0,49010,55859,21248,40044
607,151500,47032,87,51194,57395,21406,37768
608,151750,44672,376,53265,58793,21602,35462
609,152000,42240,865,55209,60042,21834,33139
610,152250,39749,1550,57015,61136,22101,30814
611,152500,37215,2428,58671,62068,22401,28501
612,152750,34654,3493,60168,62832,22733,26215
613,153000,32081,4738,61496,63423,23093,23970
614,153250,29512,6157,62646,63837,23481,21779
615,153500,26963,7739,63613,64073,23893,19656
