309,77000,3259,35167,59882,50415,29058,28888
310,77250,2231,37724,58352,48753,29167,28870
311,77500,1391,40250,56665,46996,29272,28863
312,77750,745,42730,54831,45156,29373,28867
313,78000,296,45148,52860,43243,29468,28882
314,78250,47,47490,50766,41269,29558,28908
315,78500,0,49742,48561,39248,29641,28945
316,78750,154,51888,46258,37190,29718,28992
317,79000,510,53917,43872,35109,29787,29050
318,79250,1065,55816,41418,33018,29849,29118
319,79500,1815,57572,38910,30929,29902,29195
320,79750,2756,59176,36365,28856,29947,29282
321,80000,3883,60616,33797,26811,29983,29377
322,80250,5187,61885,31223,24806,30011,29480
323,80500,6661,62975,28658,22855,30029,29590
324,80750,8296,63878,26119,20969,30038,29707
325,81000,10082,64589,23621,19160,30038,29829
326,81250,12008,65104,21179,17438,30028,29957
327,81500,14062,65420,18808,15816,30009,30090
328,81750,16231,65535,16524,14302,29982,30225
329,82000,18502,65447,14340,12905,29945,30364
330,82250,20862,65158,12269,11636,29899,30504
331,82500,23294,64669,10325,10500,29845,30646
332,82750,25785,63984,8519,9506,29783,30787
333,83000,28319,63106,6863,8660,29714,30928
334,83250,30880,62041,5366,7966,29637,31067
335,83500,33453,60796,4038,7429,29553,31204
336,83750,36022,59377,2888,7052,29463,31337
337,84000,38571,57795,1921,6838,29367,31466
338,84250,41084,56058,1145,6788,29266,31590
339,84500,43546,54178,564,6903,29161,31709
340,84750,45941,52166,181,7180,29052,31821
341,85000,48255,50034,0,7620,28939,31926
342,85250,50473,47796,20,8218,28824,32023
343,85500,52583,45465,242,8973,28707,32112
344,85750,54570,43056,664,9877,28590,32192
345,86000,56423,40583,1285,10927,28472,32262
346,86250,58129,38062,2100,12116,28354,32323
347,86500,59680,35509,3103,13436,28237,32373
348,86750,61065,32939,4290,14879,28122,32413
349,87000,62275,30367,5652,16437,28010,32442
350,87250,63303,27811,7182,18099,27901,32461
351,87500,64143,25284,8869,19856,27796,32468
352,87750,64789,22805,10703,21697,27695,32464
353,88000,65239,20386,12674,23609,27600,32449
354,88250,65487,18044,14768,25583,27510,32422
355,88500,65535,15792,16973,27604,27427,32385
356,88750,65380,13646,19276,29662,27350,32338
357,89000,65024,11617,21662,31743,27281,32280
358,89250,64469,9718,24116,33834,27219,32212
359,89500,63719,7962,26624,35922,27166,32135
360,89750,62778,6358,29170,37996,27121,32049
361,90000,61651,4918,31737,40041,27085,31954
362,90250,60347,3649,34311,42045,27057,31851
363,90500,58873,2559,36876,43996,27039,31741
364,90750,57238,1656,39415,45882,27030,31624
365,91000,55452,945,41913,47691,27030,31501
366,91250,53526,430,44355,49412,27040,31373
367,91500,51472,114,46726,51035,27059,31241
368,91750,49303,0,49010,52549,27086,31105
369,92000,47032,87,51194,53945,27123,30967
370,92250,44672,376,53265,55215,27169,30826
371,92500,42240,865,55209,56350,27223,30685
372,92750,39749,1550,57015,57344,27284,30543
373,93000,37215,2428,58671,58191,27354,30403
374,93250,34654,3493,60168,58885,27431,30263
375,93500,32081,4738,61496,59422,27515,30127
376,93750,29512,6157,62646,59799,27605,29994
377,94000,26963,7739,63613,60013,27701,29864
378,94250,24450,9476,64389,60063,27802,29740
379,94500,21989,11356,64970,59949,27907,29622
380,94750,19593,13368,65353,59671,28016,29509
381,95000,17279,15500,65535,59232,28129,29404
382,95250,15061,17738,65514,58633,28244,29307
383,95500,12952,20069,65292,57879,28360,29218
384,95750,10964,22478,64870,56975,28478,29139
385,96000,9112,24951,64249,55925,28596,29068
386,96250,7405,27472,63434,54736,28714,29007
387,96500,5854,30025,62431,53416,28831,28957
388,96750,4469,32595,61244,51973,28946,28917
389,97000,3259,35167,59882,50415,29058,28888
390,97250,2231,37724,58352,48753,29167,28870
391,97500,1391,40250,56665,46996,29272,28863
392,97750,745,42730,54831,45156,29373,28867
393,98000,296,45148,52860,43243,29468,28882
394,98250,47,47490,50766,41269,29558,28908
395,98500,0,49742,48561,39248,29641,28945
396,98750,154,51888,46258,37190,29718,28992
397,99000,510,53917,43872,35109,29787,29050
398,99250,1065,55816,41418,33018,29849,29118
399,99500,1815,57572,38910,30929,29902,29195
400,99750,2756,59176,36365,28856,29947,29282
401,100000,3883,60616,33797,26811,29983,29377
402,100250,5187,61885,31223,24806,30011,29480
403,100500,6661,62975,28658,22855,30029,29590
404,100750,8296,63878,26119,20969,30038,29707
405,101000,10082,64589,23621,19160,30038,29829
406,101250,12008,65104,21179,17438,30028,29957
407,101500,14062,65420,18808,15816,30009,30090
408,101750,16231,65535,16524,14302,29982,30225
409,102000,18502,65447,14340,12905,29945,30364
410,102250,20862,65158,12269,11636,29899,30504
411,102500,23294,64669,10325,10500,29845,30646
412,102750,25785,63984,8519,9506,29783,30787
413,103000,28319,63106,6863,8660,29714,30928
414,103250,30880,62041,5366,7966,29637,31067
415,103500,33453,60796,4038,7429,29553,31204
416,103750,36022,59377,2888,7052,29463,31337
417,104000,38571,57795,1921,6838,29367,31466
418,104250,41084,56058,1145,6788,29266,31590
419,104500,43546,54178,564,6903,29161,31709
420,104750,45941,52166,181,7180,29052,31821
421,105000,48255,50034,0,7620,28939,31926
422,105250,50473,47796,20,8218,28824,32023
423,105500,52583,45465,242,8973,28707,32112
424,105750,54570,43056,664,9877,28590,32192
425,106000,56423,40583,1285,10927,28472,32262
426,106250,58129,38062,2100,12116,28354,32323
427,106500,59680,35509,3103,13436,28237,32373
428,106750,61065,32939,4290,14879,28122,32413
429,107000,62275,30367,5652,16437,28010,32442
430,107250,63303,27811,7182,18099,27901,32461
431,107500,64143,25284,8869,19856,27796,32468
432,107750,64789,22805,10703,21697,27695,32464
433,108000,65239,20386,12674,23609,27600,32449
434,108250,65487,18044,14768,25583,27510,32422
435,108500,65535,15792,16973,27604,27427,32385
436,108750,65380,13646,19276,29662,27350,32338
437,109000,65024,11617,21662,31743,27281,32280
438,109250,64469,9718,24116,33834,27219,32212
439,109500,63719,7962,26624,35922,27166,32135
440,109750,62778,6358,29170,37996,27121,32049
441,110000,61651,4918,31737,40041,27085,31954
442,110250,60347,3649,34311,42045,27057,31851
443,110500,58873,2559,36876,43996,27039,31740
444,110750,57238,1656,39415,45882,27030,31624
445,111000,55452,945,41913,47691,27030,31501
446,111250,53526,430,44355,49412,27040,31373
447,111500,51472,114,46726,51035,27059,31241
448,111750,49303,0,49010,52549,27086,31105
449,112000,47032,87,51194,53945,27123,30967
450,112250,44672,376,53265,55215,27169,30826
451,112500,42240,865,55209,56350,27223,30685
452,112750,39749,1550,57015,57344,27284,30543
453,113000,37215,2428,58671,58191,27354,30403
454,113250,34654,3493,60168,58885,27431,30263
455,113500,32081,4738,61496,59422,27515,30127
456,113750,29512,6157,62646,59799,27605,29994
457,114000,26963,7739,63613,60013,27701,29864
458,114250,24450,9476,64389,60063,27802,29740
459,114500,21989,11356,64970,59949,27907,29622
460,114750,19593,13368,65353,59671,28016,29509
461,115000,17279,15500,65535,59232,28129,29404
462,115250,15061,17738,65514,58633,28244,29307
463,115500,12952,20069,65292,57879,28360,29218
464,115750,10964,22478,64870,56975,28478,29139
465,116000,9112,24951,64249,55925,28596,29068
466,116250,7405,27472,63434,54736,28714,29007
467,116500,5854,30025,62431,53416,28831,28957
468,116750,4469,32595,61244,51973,28946,28917
469,117000,3259,35167,59882,50415,29058,28888
470,117250,2231,37724,58352,48753,29167,28870
471,117500,1391,40250,56665,46996,29272,28863
472,117750,745,42730,54831,45156,29373,28867
473,118000,296,45148,52860,43243,29468,28882
474,118250,47,47490,50766,41269,29558,28908
475,118500,0,49742,48561,39248,29641,28945
476,118750,154,51888,46258,37190,29718,28992
477,119000,510,53917,43872,35109,29787,29050
478,119250,1065,55816,41418,33018,29849,29118
479,119500,1815,57572,38910,30929,29902,29195
480,119750,2756,59176,36365,28856,29947,29282
481,120000,3883,60616,33797,26811,29983,29377
482,120250,5187,61885,31223,24806,30011,29480
483,120500,6661,62975,28658,22855,30029,29590
484,120750,8296,63878,26119,20969,30038,29707
485,121000,10082,64589,23621,19160,30038,29829
486,121250,12008,65104,21179,17438,30028,29957
487,121500,14062,65420,18808,15816,30009,30090
488,121750,16231,65535,16524,14302,29982,30225
489,122000,18502,65447,14340,12905,29945,30364
490,122250,20862,65158,12269,11636,29899,30504
491,122500,23294,64669,10325,10500,29845,30646
492,122750,25785,63984,8519,9506,29783,30787
493,123000,28319,63106,6863,8660,29714,30928
494,123250,30880,62041,5366,7966,29637,31067
495,123500,33453,60796,4038,7429,29553,31204
496,123750,36022,59377,2888,7052,29463,31337
497,124000,38571,57795,1921,6838,29367,31466
498,124250,41084,56058,1145,6788,29266,31590
499,124500,43546,54178,564,6903,29161,31709
500,124750,45941,52166,181,7180,29052,31821
501,125000,48255,50034,0,7620,28939,31926
502,125250,50473,47796,20,8218,28824,32023
503,125500,52583,45465,242,8973,28707,32112
504,125750,54570,43056,664,9877,28590,32192
505,126000,56423,40583,1285,10927,28472,32262
506,126250,58129,38062,2100,12116,28354,32323
507,126500,59680,35509,3103,13436,28237,32373
508,126750,61065,32939,4290,14879,28122,32413
509,127000,62275,30367,5652,16437,28010,32442
510,127250,63303,27811,7182,18099,27901,32461
511,127500,64143,25284,8869,19856,27796,32468
512,127750,64789,22805,10703,21697,27695,32464
513,128000,65239,20386,12674,23609,27600,32449
514,128250,65487,18044,14768,25583,27510,32422
515,128500,65535,15792,16973,27604,27427,32385
516,128750,65380,13646,19276,29662,27350,32338
517,129000,65024,11617,21662,31743,27281,32280
518,129250,64469,9718,24116,33834,27219,32212
519,129500,63719,7962,26624,35922,27166,32135
520,129750,62778,6358,29170,37996,27121,32049
521,130000,61651,4918,31737,40041,27085,31954
522,130250,60347,3649,34311,42045,27057,31851
523,130500,58873,2559,36876,43996,27039,31741
524,130750,57238,1656,39415,45882,27030,31624
525,131000,55452,945,41913,47691,27030,31501
526,131250,53526,430,44355,49412,27040,31373
527,131500,51472,114,46726,51035,27059,31241
528,131750,49303,0,49010,52549,27086,31105
529,132000,47032,87,51194,53945,27123,30967
530,132250,44672,376,53265,55215,27169,30826
531,132500,42240,865,55209,56350,27223,30685
532,132750,39749,1550,57015,57344,27284,30543
533,133000,37215,2428,58671,58191,27354,30403
534,133250,34654,3493,60168,58885,27431,30263
535,133500,32081,4738,61496,59422,27515,30127
536,133750,29512,6157,62646,59799,27605,29994
537,134000,26963,7739,63613,60013,27701,29864
538,134250,24450,9476,64389,60063,27802,29740
539,134500,21989,11356,64970,59949,27907,29622
540,134750,19593,13368,65353,59671,28016,29509
541,135000,17279,15500,65535,59232,28129,29404
542,135250,15061,17738,65514,58633,28244,29307
543,135500,12952,20069,65292,57879,28360,29218
544,135750,10964,22478,64870,56975,28478,29139
545,136000,9112,24951,64249,55925,28596,29068
546,136250,7405,27472,63434,54736,28714,29007
547,136500,5854,30025,62431,53416,28831,28957
548,136750,4469,32595,61244,51973,28946,28917
549,137000,3259,35167,59882,50415,29058,28888
550,137250,2231,37724,58352,48753,29167,28870
551,137500,1391,40250,56665,46996,29272,28863
552,137750,745,42730,54831,45156,29373,28867
553,138000,296,45148,52860,43243,29468,28882
554,138250,47,47490,50766,41269,29558,28908
555,138500,0,49742,48561,39248,29641,28945
556,138750,154,51888,46258,37190,29718,28992
557,139000,510,53917,43872,35109,29787,29050
558,139250,1065,55816,41418,33018,29849,29118
559,139500,1815,57572,38910,30929,29902,29195
560,139750,2756,59176,36365,28856,29947,29282
561,140000,3883,60616,33797,26811,29983,29377
562,140250,5187,61885,31223,24806,30011,29480
563,140500,6661,62975,28658,22855,30029,29590
564,140750,8296,63878,26119,20969,30038,29707
565,141000,10082,64589,23621,19160,30038,29829
566,141250,12008,65104,21179,17438,30028,29957
567,141500,14062,65420,18808,15816,30009,30090
568,141750,16231,65535,16524,14302,29982,30225
569,142000,18502,65447,14340,12905,29945,30364
570,142250,20862,65158,12269,11636,29899,30504
571,142500,23294,64669,10325,10500,29845,30646
572,142750,25785,63984,8519,9506,29783,30787
573,143000,28319,63106,6863,8660,29714,30928
574,143250,30880,62041,5366,7966,29637,31067
575,143500,33453,60796,4038,7429,29553,31204
576,143750,36022,59377,2888,7052,29463,31337
577,144000,38571,57795,1921,6838,29367,31466
578,144250,41084,56058,1145,6788,29266,31590
579,144500,43546,54178,564,6903,29161,31709
580,144750,45941,52166,181,7180,29052,31821
581,145000,48255,50034,0,7620,28939,31926
582,145250,50473,47796,20,8219,28824,32023
583,145500,52583,45465,242,8973,28707,32112
584,145750,54570,43056,664,9877,28590,32192
585,146000,56423,40583,1285,10927,28472,32262
586,146250,58129,38062,2100,12116,28354,32323
587,146500,59680,35509,3103,13436,28237,32373
588,146750,61065,32939,4290,14879,28122,32413
589,147000,62275,30367,5652,16437,28010,32442
590,147250,63303,27811,7182,18099,27901,32461
591,147500,64143,25284,8869,19856,27796,32468
592,147750,64789,22805,10703,21697,27695,32464
593,148000,65239,20386,12674,23609,27600,32449
594,148250,65487,18044,14768,25583,27510,32422
595,148500,65535,15792,16973,27604,27427,32385
596,148750,65380,13646,19276,29662,27350,32338
597,149000,65024,11617,21662,31743,27281,32280
598,149250,64469,9718,24116,33834,27219,32212
599,149500,63719,7962,26624,35922,27166,32135
600,149750,62778,6358,29170,37996,27121,32049
601,150000,61651,4918,31737,40041,27085,31954
602,150250,60347,3649,34311,42045,27057,31851
603,150500,58873,2559,36876,43996,27039,31740
604,150750,57238,1656,39415,45882,27030,31624
605,151000,55452,945,41913,47691,27030,31501
606,151250,53526,430,44355,49412,27040,31373
607,151500,51472,114,46726,51035,27059,31241
608,151750,49303,0,49010,52549,27086,31105
609,152000,47032,87,51194,53945,27123,30967
610,152250,44672,376,53265,55215,27169,30826
611,152500,42240,865,55209,56350,27223,30685
612,152750,39749,1550,57015,57344,27284,30543
613,153000,37215,2428,58671,58191,27354,30403
614,153250,34654,3493,60168,58885,27431,30263
615,153500,32081,4738,61496,59422,27515,30127
