"Time","Subsystem #1|Branch Currents|IaLine","Subsystem #1|Branch Currents|IbLine","Subsystem #1|Branch Currents|IcLine","Subsystem #1|CTLs|Inputs|LG_FLT"
0.041,0.2471327192,-0.2570494078,0.009916727781,0.0
0.042,0.2826100085,-0.202048555,-0.08056141164,0.0
0.043,0.2904168392,-0.1272320725,-0.1631847263,0.0
0.044,0.2697781435,-0.03998877002,-0.2297893385,0.0
0.045,0.2225434319,0.05119087095,-0.2737342767,0.0
0.046,0.1536677109,0.1372144666,-0.2908821628,0.0
0.047,0.06960952431,0.209788859,-0.2793983814,0.0
0.048,-0.02099342268,0.2616907212,-0.2406973096,0.0
0.049,-0.1095311826,0.2879895636,-0.178458404,0.0
0.05,-0.1872799512,0.2861109698,-0.09883105133,0.0
0.051,-0.2466984093,0.2563237159,-0.009625345779,0.0
0.052,-0.2818957797,0.2014611179,0.0804346201,0.0
0.053,-0.2895157773,0.1269117727,0.1626039643,0.0
0.054,-0.2693182755,0.04020976057,0.2291084799,0.0
0.055,-0.2222978044,-0.05075230922,0.2730500875,0.0
0.056,-0.1539933014,-0.136553791,0.2905470776,0.0
0.057,-0.07010115259,-0.2093522759,0.2794534265,0.0
0.058,0.02039544025,-0.2615418294,0.2411464002,0.0
0.059,0.1091907451,-0.2882798848,0.1790891626,0.0
0.06,0.1872717495,-0.2866952942,0.09942357741,0.0
0.061,0.2471428091,-0.2570367291,0.009893959261,0.0
0.062,0.2826147288,-0.2020401872,-0.08057449978,0.0
0.063,0.2904214588,-0.1272199993,-0.163201419,0.0
0.064,0.2697768821,-0.03998340071,-0.2297934464,0.0
0.065,0.2225452574,0.05120194567,-0.2737471769,0.0
0.066,0.1536644117,0.1372163375,-0.2908807344,0.0
0.067,0.06960691889,0.2097938495,-0.2794007665,0.0
0.068,-0.02099750656,0.2616904475,-0.2406929521,0.0
0.069,-0.1095364029,0.287988962,-0.1784525821,0.0
0.07,-0.1872821909,0.2861097888,-0.09882763059,0.0
0.071,-0.2467007201,0.2563206664,-0.009619985481,0.0
0.072,-0.2818950488,0.2014571428,0.08043786421,0.0
0.073,-0.2895152154,0.1269078638,0.1626073112,0.0
0.074,-0.2693077793,0.04021243998,0.2290953044,0.0
0.075,-0.2222901067,-0.05075027256,0.2730403531,0.0
0.076,-0.1539791196,-0.1365462822,0.290525387,0.0
0.077,-0.07010593218,-0.2093623745,0.2794683047,0.0
0.078,0.02039899849,-0.2615398258,0.2411408383,0.0
0.079,0.1091821207,-0.2882920688,0.1791099711,0.0
0.08,0.1872685429,-0.2866957634,0.09942725324,0.0
0.081,0.2471348856,-0.2570436218,0.009908775412,0.0
0.082,0.2826103397,-0.202042499,-0.08056779888,0.0
0.083,0.2904140047,-0.1272241732,-0.1631897911,0.0
0.084,0.2697735145,-0.03998141497,-0.2297920645,0.0
0.085,0.2225373505,0.05119741608,-0.2737347404,0.0
0.086,0.1536602436,0.1372199873,-0.2908802161,0.0
0.087,0.06960229308,0.2097925334,-0.2793948246,0.0
0.088,-0.02100074615,0.2616920959,-0.2406913608,0.0
0.089,-0.1095374212,0.2879891411,-0.1784517429,0.0
0.09,-0.187284542,0.2861080635,-0.09882355424,0.0
0.091,-0.246701282,0.2563189084,-0.00961766554,0.0
0.092,-0.281896065,0.2014551509,0.08044087232,0.0
0.093,-0.2895140588,0.1269042184,0.1626098,0.0
0.094,-0.2693064266,0.04021013316,0.2290962585,0.0
0.095,-0.2222867455,-0.05075418928,0.2730409086,0.0
0.096,-0.1539767162,-0.1365501278,0.2905268291,0.0
0.097,-0.07010204714,-0.2093644292,0.2794664743,0.0
0.098,0.02040191278,-0.2615418599,0.2411399582,0.0
0.099,0.1091849926,-0.288291866,0.1791068964,0.0
0.1,0.1872704244,-0.2866939445,0.09942355285,0.0
0.101,0.2471362781,-0.2570416665,0.009905427643,0.0
0.102,0.2826099054,-0.2020385476,-0.08057131593,0.0
0.103,0.2904131496,-0.1272208633,-0.1631922459,0.0
0.104,0.2697713048,-0.03997749192,-0.2297937779,0.0
0.105,0.2225342169,0.05120108686,-0.2737352776,0.0
0.106,0.1536570063,0.1372227159,-0.2908797074,0.0
0.107,0.06959839734,0.2097943826,-0.279392778,0.0
0.108,-0.02100402913,0.2616931167,-0.2406890987,0.0
0.109,-0.1095403031,0.2879886117,-0.1784483316,0.0
0.11,-0.1872867839,0.2861067747,-0.0988200235,0.0
0.111,-0.2467022925,0.2563165897,-0.009614336379,0.0
0.112,-0.2818963649,0.2014517022,0.08044462093,0.0
0.113,-0.2895129223,0.1269008997,0.1626119822,0.0
0.114,-0.2693121232,0.04019840568,0.2291136825,0.0
0.115,-0.2222889619,-0.05076294496,0.2730518807,0.0
0.116,-0.15398256,-0.1365626652,0.2905452104,0.0
0.117,-0.07008967292,-0.2093583016,0.2794479726,0.0
0.118,0.02040646799,-0.2615444302,0.2411379733,0.0
0.119,0.1092001112,-0.2882786794,0.1790785912,0.0
0.12,0.1872784293,-0.2866904798,0.09941208314,0.0
0.121,0.2471460884,-0.2570287973,0.009882748147,0.0
0.122,0.2826143443,-0.202030066,-0.08058423649,0.0
0.123,0.2904175143,-0.1272087651,-0.1632087088,0.0
0.124,0.2697698424,-0.03997218541,-0.229797622,0.0
0.125,0.2225359118,0.05121201711,-0.2737479028,0.0
0.126,0.1536536623,0.1372243802,-0.2908780277,0.0
0.127,0.06959583219,0.2097991249,-0.2793949552,0.0
0.128,-0.02100799089,0.2616925812,-0.2406846014,0.0
0.129,-0.1095453354,0.2879877614,-0.178442449,0.0
0.13,-0.1872887907,0.2861053838,-0.09881662579,0.0
0.131,-0.2467043516,0.2563133913,-0.009609078877,0.0
0.132,-0.2818953891,0.2014476528,0.08044769449,0.0
0.133,-0.2895121482,0.1268969973,0.1626151106,0.0
0.134,-0.2693014724,0.04020117021,0.2291002672,0.0
0.135,-0.2222811793,-0.05076075717,0.2730419104,0.0
0.136,-0.1539683736,-0.1365549554,0.2905233142,0.0
0.137,-0.07009451962,-0.2093681704,0.2794626881,0.0
0.138,0.02040988914,-0.2615421975,0.2411323194,0.0
0.139,0.1091913025,-0.2882906553,0.1790993758,0.0
0.14,0.1872750077,-0.2866907885,0.09941581353,0.0
0.141,0.2471379475,-0.2570355898,0.009897681468,0.0
0.142,0.282609756,-0.202032348,-0.08057736613,0.0
0.143,0.2904099017,-0.1272129799,-0.1631968814,0.0
0.144,0.2697663723,-0.03997030653,-0.2297960307,0.0
0.145,0.222527969,0.05120733211,-0.2737352749,0.0
0.146,0.1536495257,0.1372278398,-0.2908773508,0.0
0.147,0.06959130023,0.2097976104,-0.2793889087,0.0
0.148,-0.02101108558,0.2616940408,-0.2406829664,0.0
0.149,-0.1095461756,0.2879877844,-0.1784416318,0.0
0.15,-0.1872909501,0.2861035506,-0.09881263319,0.0
0.151,-0.2467047309,0.256311585,-0.009606893216,0.0
0.152,-0.2818962504,0.2014456751,0.08045053353,0.0
0.153,-0.2895108814,0.1268934264,0.1626174147,0.0
0.154,-0.2693000672,0.04019898927,0.2291010429,0.0
0.155,-0.2222778262,-0.05076451327,0.2730423134,0.0
0.156,-0.1539660376,-0.1365586228,0.2905246456,0.0
0.157,-0.07009075228,-0.2093700544,0.2794608047,0.0
0.158,0.02041265073,-0.2615440839,0.2411314442,0.0
0.159,0.1091940045,-0.2882903477,0.1790963662,0.0
0.16,0.1872767236,-0.2866889166,0.09941222575,0.0
0.161,0.2471391977,-0.2570336398,0.009894481306,0.0
0.162,0.2826092187,-0.2020284577,-0.08058071914,0.0
0.163,0.2904089939,-0.1272097779,-0.1631991756,0.0
0.164,0.2697641659,-0.03996652599,-0.2297976049,0.0
0.165,0.2225248927,0.05121084429,-0.2737357108,0.0
0.166,0.1536463928,0.137230412,-0.2908767901,0.0
0.167,0.06958754208,0.2097993242,-0.2793868644,0.0
0.168,-0.02101421319,0.2616949623,-0.2406807602,0.0
0.169,-0.1095489031,0.2879872035,-0.1784383234,0.0
0.17,-0.1872930569,0.2861022632,-0.09880923899,0.0
0.171,-0.2467056418,0.2563093213,-0.00960371866,0.0
0.172,-0.2818964966,0.2014423279,0.08045412697,0.0
0.173,-0.2895097442,0.1268902434,0.1626194604,0.0
0.174,-0.2693058162,0.04018741868,0.2291183625,0.0
0.175,-0.2222801416,-0.05077311194,0.2730532274,0.0
0.176,-0.1539720167,-0.1365710197,0.2905430216,0.0
0.177,-0.07007853616,-0.2093638261,0.2794423603,0.0
0.178,0.02041704798,-0.2615465982,0.2411295612,0.0
0.179,0.1092089801,-0.2882771644,0.1790682073,0.0
0.18,0.1872846224,-0.2866855075,0.0994009178,0.0
0.181,0.2471489498,-0.2570208789,0.009871968297,0.0
0.182,0.2826136554,-0.2020201204,-0.08059349305,0.0
0.183,0.2904134127,-0.1271978457,-0.1632155265,0.0
0.184,0.2697628096,-0.03996138642,-0.2298013882,0.0
0.185,0.2225267313,0.05122162413,-0.2737483292,0.0
0.186,0.1536432171,0.1372319624,-0.2908751648,0.0
0.187,0.06958514739,0.2098040011,-0.2793891466,0.0
0.188,-0.02101801928,0.2616944191,-0.240676411,0.0
0.189,-0.1095538138,0.2879864045,-0.1784326138,0.0
0.19,-0.1872949909,0.286100978,-0.09880601986,0.0
0.191,-0.2467076867,0.256306273,-0.009598625453,0.0
0.192,-0.2818955667,0.2014384561,0.08045706882,0.0
0.193,-0.2895090725,0.1268865268,0.1626225054,0.0
0.194,-0.2692953173,0.04019035724,0.2291049251,0.0
0.195,-0.2222725416,-0.05077078376,0.2730432992,0.0
0.196,-0.1539580271,-0.1365632176,0.2905212299,0.0
0.197,-0.07008356544,-0.2093736617,0.2794572251,0.0
0.198,0.02042031463,-0.2615443998,0.2411240962,0.0
0.199,0.1092000685,-0.2882892362,0.1790891907,0.0
0.2,0.1872811584,-0.2866859694,0.09940484374,0.0
0.201,0.2471408369,-0.2570278627,0.00988706495,0.0
0.202,0.2826091611,-0.2020226127,-0.08058650648,0.0
0.203,0.2904059529,-0.1272022663,-0.1632036462,0.0
0.204,0.269759535,-0.03995968763,-0.2297998124,0.0
0.205,0.2225190072,0.05121680861,-0.2737357896,0.0
0.206,0.1536392983,0.1372353519,-0.2908746354,0.0
0.207,0.06958080871,0.2098024904,-0.2793832972,0.0
0.208,-0.02102096586,0.2616959539,-0.2406749992,0.0
0.209,-0.1095545683,0.2879865696,-0.1784320244,0.0
0.21,-0.1872971367,0.2860993392,-0.09880223526,0.0
0.211,-0.2467081284,0.2563046945,-0.009596605204,0.0
0.212,-0.28189656,0.2014367151,0.08045980313,0.0
0.213,-0.2895079949,0.1268831775,0.1626247771,0.0
0.214,-0.2692941414,0.04018835987,0.2291057466,0.0
0.215,-0.2222694326,-0.05077441585,0.2730438223,0.0
0.216,-0.153955926,-0.1365668327,0.2905227439,0.0
0.217,-0.07007999849,-0.2093755765,0.279455573,0.0
0.218,0.02042293277,-0.2615463946,0.2411234729,0.0
0.219,0.1092026995,-0.2882891081,0.1790864316,0.0
0.22,0.1872828862,-0.2866843282,0.09940147465,0.0
0.221,0.2471421821,-0.2570261726,0.0098840297,0.0
0.222,0.282608793,-0.2020189839,-0.08058976729,0.0
0.223,0.2904052719,-0.1271992994,-0.1632059321,0.0
0.224,0.2697575905,-0.03995609185,-0.2298014636,0.0
0.225,0.2225162003,0.0512202075,-0.2737363817,0.0
0.226,0.1536364154,0.1372378942,-0.2908742948,0.0
0.227,0.06957725367,0.209804263,-0.2793815148,0.0
0.228,-0.02102395777,0.2616970168,-0.2406730701,0.0
0.229,-0.1095572422,0.2879861996,-0.1784289804,0.0
0.23,-0.1872992793,0.2860983109,-0.09879906433,0.0
0.231,-0.2467091619,0.2563027129,-0.009593590155,0.0
0.232,-0.2818970025,0.2014336436,0.08046331714,0.0
0.233,-0.2895071092,0.1268802356,0.1626268332,0.0
0.234,-0.2693001725,0.04017697355,0.2291231639,0.0
0.235,-0.2222720311,-0.05078290901,0.273054914,0.0
0.236,-0.153962162,-0.1365792123,0.2905413595,0.0
0.237,-0.07006798853,-0.2093694282,0.2794374148,0.0
0.238,0.02042720022,-0.2615490721,0.241121883,0.0
0.239,0.1092176319,-0.2882761621,0.1790585533,0.0
0.24,0.1872908383,-0.2866812006,0.09939039498,0.0
0.241,0.2471520773,-0.2570137145,0.009861676407,0.0
0.242,0.2826134494,-0.2020109361,-0.0806024714,0.0
0.243,0.2904099645,-0.1271876156,-0.1632223084,0.0
0.244,0.2697565358,-0.03995113256,-0.2298053682,0.0
0.245,0.2225183352,0.05123089192,-0.273749201,0.0
0.246,0.1536335036,0.1372394462,-0.290872935,0.0
0.247,0.06957506063,0.2098090369,-0.2793840957,0.0
0.248,-0.02102764279,0.2616966576,-0.240669026,0.0
0.249,-0.1095621256,0.2879856526,-0.17842355,0.0
0.25,-0.1873012832,0.2860973207,-0.09879607017,0.0
0.251,-0.2467113674,0.2562999735,-0.009588645293,0.0
0.252,-0.2818963068,0.2014300633,0.08046620174,0.0
0.253,-0.2895067223,0.1268767639,0.1626299181,0.0
0.254,-0.2692899834,0.04018008658,0.2291098619,0.0
0.255,-0.2222647323,-0.05078049629,0.2730452024,0.0
0.256,-0.1539484381,-0.1365714221,0.2905198454,0.0
0.257,-0.0700732151,-0.2093793707,0.2794525838,0.0
0.258,0.02043035165,-0.2615470681,0.2411167275,0.0
0.259,0.1092087038,-0.2882884931,0.1790798123,0.0
0.26,0.1872874547,-0.2866819647,0.09939454275,0.0
0.261,0.2471441371,-0.2570210103,0.009876912429,0.0
0.262,0.2826092001,-0.2020137199,-0.08059543833,0.0
0.263,0.290402799,-0.1271922775,-0.163210481,0.0
0.264,0.2697535745,-0.03994960219,-0.2298039373,0.0
0.265,0.222510913,0.05122600068,-0.2737368875,0.0
0.266,0.1536298445,0.1372428557,-0.2908726854,0.0
0.267,0.069570914,0.209807644,-0.2793785561,0.0
0.268,-0.02103048321,0.2616983924,-0.2406679203,0.0
0.269,-0.1095628702,0.2879860817,-0.1784232345,0.0
0.27,-0.1873035151,0.2860959827,-0.09879250027,0.0
0.271,-0.2467119831,0.2562987034,-0.009586759505,0.0
0.272,-0.281897543,0.2014286069,0.0804688943,0.0
0.273,-0.2895059323,0.1268736485,0.1626322435,0.0
0.274,-0.269289113,0.04017825038,0.2291108277,0.0
0.275,-0.2222619148,-0.05078405644,0.2730459451,0.0
0.276,-0.1539465872,-0.1365750591,0.2905216315,0.0
0.277,-0.07006983262,-0.2093814025,0.2794512332,0.0
0.278,0.02043286948,-0.2615492594,0.241116401,0.0
0.279,0.1092113273,-0.288288624,0.1790773197,0.0
0.28,0.1872892694,-0.286680617,0.09939138037,0.0
0.281,0.2471456539,-0.2570196204,0.009874005671,0.0
0.282,0.2826090706,-0.2020103672,-0.08059866152,0.0
0.283,0.2904023991,-0.1271895355,-0.1632128232,0.0
0.284,0.269751926,-0.03994615931,-0.2298057317,0.0
0.285,0.2225083873,0.05122933385,-0.273737695,0.0
0.286,0.1536272008,0.1372454243,-0.2908726104,0.0
0.287,0.06956753281,0.2098095318,-0.2793770627,0.0
0.288,-0.02103338217,0.2616996461,-0.240666275,0.0
0.289,-0.1095655399,0.2879859588,-0.1784204419,0.0
0.29,-0.1873057419,0.2860952326,-0.0987895234,0.0
0.291,-0.2467131795,0.2562970042,-0.009583863849,0.0
0.292,-0.2818982094,0.2014257942,0.08047237344,0.0
0.293,-0.2895053092,0.1268709168,0.162634352,0.0
0.294,-0.2692954195,0.04016700845,0.229128376,0.0
0.295,-0.2222647741,-0.05079248597,0.2730572339,0.0
0.296,-0.1539530455,-0.1365874588,0.2905404895,0.0
0.297,-0.07005798743,-0.2093753606,0.2794333461,0.0
0.298,0.02043704836,-0.2615521118,0.2411150745,0.0
0.299,0.1092262511,-0.2882759092,0.1790496811,0.0
0.3,0.1872972966,-0.2866777478,0.09938048386,0.0
0.301,0.2471556975,-0.2570074272,0.009851768899,0.0
0.302,0.2826139333,-0.2020025616,-0.08061132981,0.0
0.303,0.2904073344,-0.1271780497,-0.1632292443,0.0
0.304,0.2697511269,-0.03994133397,-0.2298097579,0.0
0.305,0.2225107635,0.05123995799,-0.2737506954,0.0
0.306,0.1536244957,0.1372469958,-0.2908714767,0.0
0.307,0.06956548995,0.2098143997,-0.2793798877,0.0
0.308,-0.0210369845,0.2616994454,-0.240662472,0.0
0.309,-0.1095704151,0.2879856172,-0.1784152251,0.0
0.31,-0.1873078112,0.2860944739,-0.09878669542,0.0
0.311,-0.2467155163,0.2562945005,-0.00957902343,0.0
0.312,-0.2818976954,0.2014224304,0.08047522319,0.0
0.313,-0.2895051361,0.1268676227,0.1626374731,0.0
0.314,-0.2692854576,0.04017024468,0.229115178,0.0
0.315,-0.2222576917,-0.05079001619,0.2730476817,0.0
0.316,-0.1539395096,-0.1365796798,0.2905191745,0.0
0.317,-0.0700633513,-0.2093853787,0.279448728,0.0
0.318,0.02044011955,-0.2615502419,0.2411101333,0.0
0.319,0.1092173104,-0.2882884153,0.179071128,0.0
0.32,0.187293964,-0.286678714,0.09938478279,0.0
0.321,0.2471478682,-0.2570149295,0.009867100446,0.0
0.322,0.2826098402,-0.2020055372,-0.08060426114,0.0
0.323,0.2904003555,-0.1271828708,-0.1632174444,0.0
0.324,0.2697483633,-0.03993991714,-0.2298084111,0.0
0.325,0.2225035318,0.05123501076,-0.2737385164,0.0
0.326,0.1536210015,0.1372504065,-0.2908713933,0.0
0.327,0.06956146847,0.2098130667,-0.2793745332,0.0
0.328,-0.02103974939,0.2617012878,-0.2406615496,0.0
0.329,-0.109571139,0.2879861918,-0.1784150759,0.0
0.33,-0.1873100766,0.2860933037,-0.09878325982,0.0
0.331,-0.2467162148,0.2562934046,-0.009577228903,0.0
0.332,-0.2818990534,0.2014211377,0.08047787393,0.0
0.333,-0.2895044942,0.1268646466,0.1626398073,0.0
0.334,-0.2692847484,0.04016851248,0.2291162009,0.0
0.335,-0.222255032,-0.05079351655,0.2730485224,0.0
0.336,-0.1539377998,-0.1365833032,0.2905210882,0.0
0.337,-0.07006008127,-0.209387446,0.2794475253,0.0
0.338,0.02044256317,-0.2615525093,0.2411099571,0.0
0.339,0.1092199023,-0.2882886571,0.1790687777,0.0
0.34,0.1872957922,-0.2866774985,0.0993817391,0.0
0.341,0.2471494399,-0.2570136812,0.00986428052,0.0
0.342,0.2826098003,-0.2020023221,-0.08060743632,0.0
0.343,0.2904000698,-0.1271802494,-0.16321978,0.0
0.344,0.2697468424,-0.0399365691,-0.2298102383,0.0
0.345,0.2225011349,0.05123828283,-0.2737393916,0.0
0.346,0.1536184768,0.1372529509,-0.2908714129,0.0
0.347,0.06955818597,0.2098149675,-0.2793731516,0.0
0.348,-0.02104257656,0.2617025881,-0.2406600226,0.0
0.349,-0.1095737682,0.2879861432,-0.178412398,0.0
0.35,-0.1873122962,0.2860926474,-0.09878038392,0.0
0.351,-0.246717436,0.2562918103,-0.009574413494,0.0
0.352,-0.2818997717,0.2014184316,0.08048129834,0.0
0.353,-0.2895039447,0.1268620142,0.1626418902,0.0
0.354,-0.2692911429,0.04015735697,0.229133751,0.0
0.355,-0.2222579858,-0.0508018802,0.2730598399,0.0
0.356,-0.1539443519,-0.1365956604,0.2905399975,0.0
0.357,-0.07004832396,-0.2093813916,0.2794297136,0.0
0.358,0.02044666997,-0.2615553732,0.2411087143,0.0
0.359,0.1092347715,-0.2882759811,0.1790412326,0.0
0.36,0.187303789,-0.2866746858,0.09937092947,0.0
0.361,0.2471594769,-0.2570015613,0.009842123623,0.0
0.362,0.2826146797,-0.2019945969,-0.08062004091,0.0
0.363,0.2904050424,-0.1271688463,-0.1632361557,0.0
0.364,0.269746098,-0.03993182127,-0.2298142417,0.0
0.365,0.2225035766,0.05124883808,-0.2737523886,0.0
0.366,0.153615845,0.1372544684,-0.2908702987,0.0
0.367,0.06955621678,0.2098197975,-0.2793760124,0.0
0.368,-0.02104610786,0.2617023683,-0.2406562715,0.0
0.369,-0.1095785803,0.2879858013,-0.178407244,0.0
0.37,-0.1873143141,0.2860919066,-0.09877762526,0.0
0.371,-0.2467197364,0.2562893419,-0.00956964466,0.0
0.372,-0.2818992377,0.2014151176,0.08048407832,0.0
0.373,-0.2895037695,0.1268587812,0.1626449479,0.0
0.374,-0.2692811991,0.0401606623,0.2291205019,0.0
0.375,-0.2222509389,-0.0507993391,0.2730502518,0.0
0.376,-0.153930869,-0.1365878112,0.2905186654,0.0
0.377,-0.07005375023,-0.2093913448,0.279445093,0.0
0.378,0.02044966831,-0.2615534511,0.2411037938,0.0
0.379,0.1092257567,-0.2882884489,0.1790627151,0.0
0.38,0.1873003831,-0.2866756343,0.09937528393,0.0
0.381,0.2471515835,-0.2570090659,0.00985752166,0.0
0.382,0.2826105347,-0.2019975964,-0.08061289633,0.0
0.383,0.2903980291,-0.1271737114,-0.1632242772,0.0
0.384,0.2697433203,-0.03993046712,-0.2298128181,0.0
0.385,0.2224963538,0.05124381612,-0.2737401438,0.0
0.386,0.1536123825,0.1372577941,-0.2908701619,0.0
0.387,0.06955224848,0.2098183792,-0.2793706258,0.0
0.388,-0.02104880056,0.2617041286,-0.2406553391,0.0
0.389,-0.1095792182,0.2879863057,-0.1784071106,0.0
0.39,-0.1873164852,0.286090684,-0.09877423151,0.0
0.391,-0.2467203407,0.2562882174,-0.009567915845,0.0
0.392,-0.2819005086,0.2014138233,0.08048664358,0.0
0.393,-0.2895030558,0.1268558329,0.1626471826,0.0
0.394,-0.2692804418,0.04015898693,0.2291214199,0.0
0.395,-0.2222482592,-0.05080275786,0.273050991,0.0
0.396,-0.1539291713,-0.1365913332,0.2905204897,0.0
0.397,-0.07005052482,-0.209393302,0.2794438248,0.0
0.398,0.02045203784,-0.2615556064,0.2411035796,0.0
0.399,0.1092282502,-0.2882885891,0.179060362,0.0
0.4,0.1873020974,-0.286674336,0.09937227133,0.0
0.401,0.2471530354,-0.2570077629,0.009854766641,0.0
0.402,0.28261038,-0.2019943601,-0.08061597806,0.0
0.403,0.290397644,-0.127171105,-0.1632264985,0.0
0.404,0.2697417254,-0.0399271712,-0.2298145191,0.0
0.405,0.2224939157,0.05124700312,-0.2737408927,0.0
0.406,0.1536098547,0.1372602267,-0.2908700666,0.0
0.407,0.06954900221,0.2098201511,-0.2793691514,0.0
0.408,-0.02105155325,0.2617052934,-0.2406537513,0.0
0.409,-0.1095817403,0.287986128,-0.1784044107,0.0
0.41,-0.1873185739,0.2860899167,-0.09877137547,0.0
0.411,-0.2467214189,0.2562865422,-0.009565162422,0.0
0.412,-0.2819010841,0.2014110747,0.08048996766,0.0
0.413,-0.289502378,0.1268532018,0.1626491359,0.0
0.414,-0.2692867348,0.04014787971,0.2291388201,0.0
0.415,-0.222251149,-0.05081103081,0.2730621536,0.0
0.416,-0.1539357045,-0.1366035637,0.2905392534,0.0
0.417,-0.07003879884,-0.2093871003,0.2794258972,0.0
0.418,0.0204560679,-0.2615583111,0.2411022542,0.0
0.419,0.1092430006,-0.2882757619,0.1790327843,0.0
0.42,0.1873099473,-0.2866713897,0.09936147504,0.0
0.421,0.2471629092,-0.2569955445,0.009832674488,0.0
0.422,0.2826150958,-0.2019865789,-0.08062847497,0.0
0.423,0.2904024677,-0.1271596959,-0.1632427313,0.0
0.424,0.2697408621,-0.03992246788,-0.2298183592,0.0
0.425,0.2224962788,0.05125746493,-0.2737537176,0.0
0.426,0.1536071949,0.1372616117,-0.2908687918,0.0
0.427,0.06954705712,0.2098248196,-0.2793718748,0.0
0.428,-0.02105500756,0.2617048987,-0.2406499022,0.0
0.429,-0.1095864297,0.2879856137,-0.1783992071,0.0
0.43,-0.187320434,0.2860890228,-0.09876862144,0.0
0.431,-0.2467235416,0.2562839557,-0.009560453335,0.0
0.432,-0.2819003681,0.2014076893,0.08049263694,0.0
0.433,-0.2895020346,0.1268499523,0.1626520419,0.0
0.434,-0.269276655,0.04015122611,0.2291253939,0.0
0.435,-0.2222440103,-0.05080839515,0.2730523793,0.0
0.436,-0.1539221858,-0.1365955738,0.2905177447,0.0
0.437,-0.07004424506,-0.2093968787,0.2794411218,0.0
0.438,0.02045898705,-0.2615561994,0.2410972233,0.0
0.439,0.1092338585,-0.2882880409,0.1790542054,0.0
0.44,0.1873063747,-0.2866721718,0.09936582979,0.0
0.441,0.2471548284,-0.2570029193,0.009848130078,0.0
0.442,0.2826107586,-0.2019894988,-0.08062121797,0.0
0.443,0.2903952771,-0.1271645392,-0.1632306974,0.0
0.444,0.2697379389,-0.03992115348,-0.2298167504,0.0
0.445,0.2224889572,0.05125234743,-0.2737412785,0.0
0.446,0.1536036896,0.1372647919,-0.2908684667,0.0
0.447,0.06954310696,0.2098232224,-0.2793663275,0.0
0.448,-0.02105762184,0.2617064611,-0.2406488504,0.0
0.449,-0.1095869363,0.287985922,-0.1783990087,0.0
0.45,-0.1873224327,0.2860876242,-0.09876522424,0.0
0.451,-0.2467239492,0.2562826934,-0.009558783346,0.0
0.452,-0.2819014365,0.2014063086,0.08049508618,0.0
0.453,-0.2895011324,0.1268469783,0.1626541138,0.0
0.454,-0.2692757428,0.04014958939,0.2291261184,0.0
0.455,-0.222241224,-0.05081171514,0.273052913,0.0
